Gene,Avg_TPM,Group
SFRP4,0.7647058823529413,Without Neoantigen
SFSWAP,29.945945945945947,With Neoantigen
SFT2D1,27.16216216216216,With Neoantigen
SFTPB,6.13448275862069,Without Neoantigen
SFXN1,58.75675675675676,Without Neoantigen
SFXN2,12.486486486486486,Without Neoantigen
SFXN5,8.08108108108108,Without Neoantigen
SGCA,0.33125000000000004,With Neoantigen
SGCB,75.72972972972973,Without Neoantigen
SGCD,4.182608695652174,Without Neoantigen
SGCG,1.8911764705882352,Without Neoantigen
SGCZ,1.1470588235294117,Without Neoantigen
SGIP1,5.833333333333333,Without Neoantigen
SGK1,10.413513513513514,Without Neoantigen
SGK2,1.4833333333333334,Without Neoantigen
SGMS2,4.548648648648649,Without Neoantigen
SGSH,11.675675675675675,Without Neoantigen
SGSM1,8.785294117647059,With Neoantigen
SGSM2,36.567567567567565,Without Neoantigen
SGTA,155.05405405405406,Without Neoantigen
SH2B1,38.4054054054054,Without Neoantigen
SH2B3,17.324324324324323,With Neoantigen
SH2D1A,0.21818181818181823,Without Neoantigen
SH2D1B,0.2,Without Neoantigen
SH2D2A,5.3742857142857146,With Neoantigen
SH2D4B,0.5000000000000001,Without Neoantigen
SH2D5,8.32972972972973,Without Neoantigen
SH2D7,1.8472222222222223,With Neoantigen
SH3BP1,1.5162162162162165,Without Neoantigen
SH3BP4,58.91891891891892,With Neoantigen
SH3BP5,8.386486486486486,Without Neoantigen
SH3D19,9.978378378378379,Without Neoantigen
SH3D21,9.827027027027027,Without Neoantigen
SH3GL2,53.394444444444446,With Neoantigen
SH3GL3,3.6,With Neoantigen
SH3GLB2,53.37837837837838,With Neoantigen
SH3PXD2A,48.32432432432432,Without Neoantigen
SH3RF1,21.16216216216216,With Neoantigen
SH3RF2,1.6880000000000002,Without Neoantigen
SH3RF3,7.822857142857143,Without Neoantigen
SH3TC1,3.0181818181818185,Without Neoantigen
SH3TC2,0.46153846153846156,Without Neoantigen
SHANK1,5.761538461538461,With Neoantigen
SHANK2,4.721212121212121,Without Neoantigen
SHANK3,13.632432432432433,With Neoantigen
SHARPIN,49.027027027027025,Without Neoantigen
SHB,13.594594594594595,Without Neoantigen
SHC2,39.02777777777778,With Neoantigen
SHC3,2.74375,With Neoantigen
SHC4,0.8054054054054053,With Neoantigen
SHCBP1,37.32432432432432,With Neoantigen
SHCBP1L,0.7333333333333334,With Neoantigen
SHD,21.660606060606064,Without Neoantigen
SHE,2.96875,Without Neoantigen
SHF,13.991891891891893,Without Neoantigen
SHISA2,35.87428571428572,Without Neoantigen
SHISA3,2.0846153846153848,Without Neoantigen
SHISA5,38.02162162162162,With Neoantigen
SHISA6,3.05,With Neoantigen
SHISA7,8.774285714285716,Without Neoantigen
SHISA8,3.6228571428571428,Without Neoantigen
SHISA9,7.348275862068966,With Neoantigen
SHKBP1,62.45945945945946,With Neoantigen
SHMT2,158.94594594594594,Without Neoantigen
SHOC2,36.945945945945944,Without Neoantigen
SHOX,0.1,With Neoantigen
SHOX2,13.670270270270269,Without Neoantigen
SHPK,3.8054054054054056,Without Neoantigen
SHPRH,10.486486486486486,With Neoantigen
SHROOM1,6.775675675675675,Without Neoantigen
SHROOM2,11.36,Without Neoantigen
SHROOM3,19.308108108108108,With Neoantigen
SHROOM4,0.30000000000000004,Without Neoantigen
SI,0.7166666666666667,With Neoantigen
SIAH2,52.891891891891895,Without Neoantigen
SIAH3,3.3761904761904757,With Neoantigen
SIDT1,0.8702702702702704,With Neoantigen
SIGLEC1,0.26,With Neoantigen
SIGLEC10,0.5833333333333334,With Neoantigen
SIGLEC12,0.2,Without Neoantigen
SIGLEC14,0.1,With Neoantigen
SIGLEC15,5.153125,Without Neoantigen
SIGLEC5,0.1,With Neoantigen
SIGLEC6,0.13333333333333333,Without Neoantigen
SIGLEC7,0.3333333333333333,With Neoantigen
SIGLEC8,,Without Neoantigen
SIGLEC9,0.17142857142857143,Without Neoantigen
SIK1,0.9695652173913044,With Neoantigen
SIK2,30.62162162162162,Without Neoantigen
SIK3,20.08108108108108,With Neoantigen
SIL1,20.27027027027027,With Neoantigen
SIM1,4.704347826086957,Without Neoantigen
SIM2,3.713513513513513,With Neoantigen
SIMC1,16.864864864864863,Without Neoantigen
SIN3A,41.108108108108105,Without Neoantigen
SIN3B,34.08108108108108,With Neoantigen
SIPA1,16.31621621621622,Without Neoantigen
SIPA1L1,17.594594594594593,Without Neoantigen
SIPA1L2,43.17297297297298,With Neoantigen
SIPA1L3,34.45945945945946,With Neoantigen
SIRPA,12.2,Without Neoantigen
SIRPB1,0.1647058823529412,With Neoantigen
SIRPG,0.13333333333333333,With Neoantigen
SIRT1,41.189189189189186,With Neoantigen
SIRT3,15.54054054054054,Without Neoantigen
SIRT4,3.5405405405405403,Without Neoantigen
SIRT5,12.81081081081081,Without Neoantigen
SIRT6,26.783783783783782,Without Neoantigen
SIRT7,19.405405405405407,Without Neoantigen
SIVA1,65.37837837837837,With Neoantigen
SIX1,37.333333333333336,Without Neoantigen
SIX3,20.927027027027027,Without Neoantigen
SIX4,23.88108108108108,Without Neoantigen
SIX5,4.316216216216216,Without Neoantigen
SIX6,7.366666666666667,Without Neoantigen
SKAP1,18.470000000000002,With Neoantigen
SKI,43.270270270270274,With Neoantigen
SKIDA1,4.9648648648648654,With Neoantigen
SKIV2L,53.16216216216216,With Neoantigen
SKOR2,1.6764705882352944,Without Neoantigen
SKP2,151.97297297297297,Without Neoantigen
SLA2,0.3742857142857142,Without Neoantigen
SLAIN1,35.37027027027027,Without Neoantigen
SLAIN2,30.513513513513512,Without Neoantigen
SLAMF1,3.15,Without Neoantigen
SLAMF6,0.9166666666666666,Without Neoantigen
SLAMF7,0.12777777777777782,With Neoantigen
SLAMF8,0.4,Without Neoantigen
SLAMF9,0.7541666666666668,Without Neoantigen
SLC10A2,0.1,With Neoantigen
SLC10A4,9.867567567567567,With Neoantigen
SLC10A5,3.667567567567568,Without Neoantigen
SLC10A6,0.3277777777777777,With Neoantigen
SLC12A1,1.0714285714285716,With Neoantigen
SLC12A3,0.11666666666666665,With Neoantigen
SLC12A4,12.864864864864865,Without Neoantigen
SLC12A5,2.9857142857142858,Without Neoantigen
SLC12A7,67.73055555555555,Without Neoantigen
SLC12A8,3.92972972972973,Without Neoantigen
SLC12A9,16.35135135135135,Without Neoantigen
SLC13A1,0.1,With Neoantigen
SLC13A2,0.6545454545454544,Without Neoantigen
SLC13A3,9.293939393939391,With Neoantigen
SLC13A4,1.672972972972973,With Neoantigen
SLC13A5,0.6899999999999998,With Neoantigen
SLC14A1,6.887500000000001,Without Neoantigen
SLC14A2,0.28214285714285714,With Neoantigen
SLC15A2,2.2621621621621624,With Neoantigen
SLC15A3,0.9314285714285715,Without Neoantigen
SLC15A4,22.10810810810811,Without Neoantigen
SLC15A5,0.14285714285714285,Without Neoantigen
SLC16A1,114.0,With Neoantigen
SLC16A10,5.877777777777778,With Neoantigen
SLC16A11,2.023529411764706,Without Neoantigen
SLC16A12,2.1653846153846157,Without Neoantigen
SLC16A14,12.545945945945947,Without Neoantigen
SLC16A2,16.926470588235293,Without Neoantigen
SLC16A5,2.1096774193548384,Without Neoantigen
SLC16A8,4.940540540540541,Without Neoantigen
SLC16A9,8.213513513513515,Without Neoantigen
SLC17A1,0.15714285714285717,With Neoantigen
SLC17A2,0.2,With Neoantigen
SLC17A3,0.2,With Neoantigen
SLC17A4,1.595,Without Neoantigen
SLC17A6,23.186956521739134,With Neoantigen
SLC17A7,4.202777777777778,Without Neoantigen
SLC17A8,1.5615384615384615,With Neoantigen
SLC17A9,3.5343750000000003,With Neoantigen
SLC18A1,14.824000000000002,Without Neoantigen
SLC18A2,11.986486486486488,Without Neoantigen
SLC18A3,6.858620689655171,With Neoantigen
SLC19A1,12.44864864864865,Without Neoantigen
SLC19A2,37.32432432432432,Without Neoantigen
SLC19A3,0.9142857142857144,Without Neoantigen
SLC1A1,8.321621621621622,With Neoantigen
SLC1A3,5.750000000000001,Without Neoantigen
SLC1A4,43.4054054054054,With Neoantigen
SLC1A5,144.2972972972973,Without Neoantigen
SLC1A6,1.6444444444444444,Without Neoantigen
SLC1A7,10.864285714285712,With Neoantigen
SLC20A2,23.135135135135137,With Neoantigen
SLC22A1,0.9058823529411766,With Neoantigen
SLC22A10,0.2,With Neoantigen
SLC22A11,0.13636363636363638,With Neoantigen
SLC22A13,0.24848484848484848,Without Neoantigen
SLC22A14,0.1961538461538461,Without Neoantigen
SLC22A15,5.74,With Neoantigen
SLC22A17,39.888571428571424,Without Neoantigen
SLC22A2,0.10000000000000002,With Neoantigen
SLC22A23,20.35135135135135,Without Neoantigen
SLC22A24,0.1,Without Neoantigen
SLC22A25,0.1,Without Neoantigen
SLC22A3,4.978571428571428,Without Neoantigen
SLC22A31,2.6206896551724137,With Neoantigen
SLC22A5,5.916216216216216,Without Neoantigen
SLC22A6,0.15000000000000002,Without Neoantigen
SLC22A7,0.42307692307692313,Without Neoantigen
SLC22A8,4.05,Without Neoantigen
SLC22A9,0.5,Without Neoantigen
SLC23A2,46.21621621621622,Without Neoantigen
SLC23A3,0.6205882352941177,Without Neoantigen
SLC24A1,4.648648648648648,Without Neoantigen
SLC24A2,2.630769230769231,Without Neoantigen
SLC24A3,6.8843749999999995,With Neoantigen
SLC24A4,1.4833333333333334,With Neoantigen
SLC24A5,0.24166666666666667,With Neoantigen
SLC25A12,27.0,With Neoantigen
SLC25A13,85.97297297297297,With Neoantigen
SLC25A14,24.405405405405407,With Neoantigen
SLC25A18,0.7513513513513513,Without Neoantigen
SLC25A22,45.108108108108105,With Neoantigen
SLC25A27,15.754054054054054,Without Neoantigen
SLC25A29,63.729729729729726,Without Neoantigen
SLC25A30,9.651351351351352,Without Neoantigen
SLC25A31,0.3272727272727273,With Neoantigen
SLC25A32,1.9405405405405405,With Neoantigen
SLC25A34,2.7324324324324323,Without Neoantigen
SLC25A35,9.394594594594595,Without Neoantigen
SLC25A36,63.37837837837838,Without Neoantigen
SLC25A37,26.39189189189189,Without Neoantigen
SLC25A4,44.972972972972975,With Neoantigen
SLC25A40,38.189189189189186,With Neoantigen
SLC25A41,1.0771428571428572,With Neoantigen
SLC25A42,12.64864864864865,With Neoantigen
SLC25A43,10.367567567567567,With Neoantigen
SLC25A44,33.810810810810814,Without Neoantigen
SLC25A46,29.381081081081078,Without Neoantigen
SLC25A52,0.2846153846153846,With Neoantigen
SLC25A53,6.721621621621622,Without Neoantigen
SLC26A1,2.962162162162162,Without Neoantigen
SLC26A10,3.554054054054055,Without Neoantigen
SLC26A11,16.783783783783782,Without Neoantigen
SLC26A3,0.17741935483870966,Without Neoantigen
SLC26A4,1.8205882352941178,Without Neoantigen
SLC26A5,1.7833333333333334,Without Neoantigen
SLC26A6,12.81081081081081,Without Neoantigen
SLC26A7,2.5060606060606063,With Neoantigen
SLC26A9,2.351851851851852,Without Neoantigen
SLC27A1,4.4135135135135135,Without Neoantigen
SLC27A2,22.11891891891892,With Neoantigen
SLC27A3,20.0,Without Neoantigen
SLC27A4,57.432432432432435,Without Neoantigen
SLC27A5,4.508108108108108,With Neoantigen
SLC27A6,0.605,Without Neoantigen
SLC28A1,0.30999999999999994,Without Neoantigen
SLC28A3,0.35882352941176476,Without Neoantigen
SLC29A1,90.48648648648648,Without Neoantigen
SLC29A2,60.16216216216216,Without Neoantigen
SLC29A4,31.675675675675677,With Neoantigen
SLC2A10,3.9249999999999994,Without Neoantigen
SLC2A12,10.06,With Neoantigen
SLC2A13,6.1891891891891895,With Neoantigen
SLC2A2,0.1285714285714286,Without Neoantigen
SLC2A3,8.080555555555556,Without Neoantigen
SLC2A8,18.594594594594593,With Neoantigen
SLC2A9,0.6571428571428571,With Neoantigen
SLC30A10,1.5068965517241377,With Neoantigen
SLC30A2,0.5966666666666668,Without Neoantigen
SLC30A3,3.182352941176471,Without Neoantigen
SLC30A4,4.427777777777778,Without Neoantigen
SLC30A5,34.13513513513514,Without Neoantigen
SLC30A6,35.486486486486484,With Neoantigen
SLC30A7,17.027027027027028,Without Neoantigen
SLC30A8,1.6722222222222225,With Neoantigen
SLC32A1,16.263636363636365,With Neoantigen
SLC33A1,8.45945945945946,With Neoantigen
SLC34A2,2.088,Without Neoantigen
SLC35A2,35.24324324324324,With Neoantigen
SLC35A4,93.35135135135135,With Neoantigen
SLC35B3,34.432432432432435,Without Neoantigen
SLC35C1,16.72972972972973,Without Neoantigen
SLC35C2,29.783783783783782,With Neoantigen
SLC35E1,32.189189189189186,With Neoantigen
SLC35E2B,36.13513513513514,Without Neoantigen
SLC35E4,3.8459459459459464,With Neoantigen
SLC35F1,6.891176470588236,With Neoantigen
SLC35F2,55.37027027027027,Without Neoantigen
SLC35F3,5.196875,Without Neoantigen
SLC35F4,6.052777777777778,With Neoantigen
SLC35F6,31.72972972972973,Without Neoantigen
SLC35G2,20.313513513513513,Without Neoantigen
SLC35G3,,With Neoantigen
SLC35G5,0.34411764705882353,With Neoantigen
SLC36A3,0.10000000000000002,With Neoantigen
SLC36A4,55.981081081081086,Without Neoantigen
SLC37A1,24.01621621621622,Without Neoantigen
SLC37A2,0.7583333333333333,With Neoantigen
SLC37A3,25.756756756756758,With Neoantigen
SLC38A10,48.21621621621622,Without Neoantigen
SLC38A11,3.0043478260869563,Without Neoantigen
SLC38A2,208.1081081081081,Without Neoantigen
SLC38A4,3.221428571428572,With Neoantigen
SLC38A6,7.486486486486487,With Neoantigen
SLC38A7,12.135135135135135,Without Neoantigen
SLC38A8,5.296666666666666,Without Neoantigen
SLC38A9,6.486486486486487,With Neoantigen
SLC39A1,2.572972972972973,Without Neoantigen
SLC39A10,42.13513513513514,With Neoantigen
SLC39A11,13.837837837837839,With Neoantigen
SLC39A12,0.7333333333333334,With Neoantigen
SLC39A2,0.32962962962962955,Without Neoantigen
SLC39A3,25.18918918918919,Without Neoantigen
SLC39A4,16.22972972972973,With Neoantigen
SLC39A5,0.6243243243243244,With Neoantigen
SLC39A6,193.0,With Neoantigen
SLC39A7,246.8918918918919,With Neoantigen
SLC39A8,11.837837837837839,Without Neoantigen
SLC39A9,66.5945945945946,Without Neoantigen
SLC3A2,146.51351351351352,Without Neoantigen
SLC40A1,8.858333333333333,With Neoantigen
SLC41A3,30.513513513513512,Without Neoantigen
SLC43A2,9.067567567567568,Without Neoantigen
SLC43A3,16.710810810810813,Without Neoantigen
SLC44A1,40.16216216216216,With Neoantigen
SLC44A4,1.0648648648648653,With Neoantigen
SLC44A5,29.43243243243243,With Neoantigen
SLC45A2,4.786111111111111,Without Neoantigen
SLC45A3,12.3,With Neoantigen
SLC45A4,10.45945945945946,Without Neoantigen
SLC46A1,5.594594594594595,Without Neoantigen
SLC47A1,4.7333333333333325,With Neoantigen
SLC47A2,0.9228571428571428,With Neoantigen
SLC4A1,0.3611111111111111,With Neoantigen
SLC4A10,7.234375,Without Neoantigen
SLC4A1AP,36.648648648648646,With Neoantigen
SLC4A2,61.108108108108105,With Neoantigen
SLC4A3,10.286486486486485,Without Neoantigen
SLC4A4,4.857575757575758,With Neoantigen
SLC4A5,0.6,Without Neoantigen
SLC4A7,24.10810810810811,With Neoantigen
SLC4A8,16.67837837837838,Without Neoantigen
SLC4A9,0.5151515151515151,With Neoantigen
SLC50A1,50.4054054054054,Without Neoantigen
SLC51B,1.146666666666667,Without Neoantigen
SLC52A1,0.30999999999999994,Without Neoantigen
SLC52A2,60.5945945945946,With Neoantigen
SLC52A3,1.1133333333333335,With Neoantigen
SLC5A1,1.8870967741935487,With Neoantigen
SLC5A10,0.23888888888888882,With Neoantigen
SLC5A11,0.7636363636363637,With Neoantigen
SLC5A12,3.14,Without Neoantigen
SLC5A2,0.8142857142857144,With Neoantigen
SLC5A3,29.513513513513512,Without Neoantigen
SLC5A4,0.8,With Neoantigen
SLC5A5,2.0625,With Neoantigen
SLC5A6,45.5945945945946,Without Neoantigen
SLC5A8,0.6727272727272727,Without Neoantigen
SLC5A9,1.3264705882352943,With Neoantigen
SLC6A1,0.3428571428571429,Without Neoantigen
SLC6A11,4.578571428571429,With Neoantigen
SLC6A12,0.3695652173913043,With Neoantigen
SLC6A13,0.45,Without Neoantigen
SLC6A15,26.788888888888888,Without Neoantigen
SLC6A16,3.8774193548387097,With Neoantigen
SLC6A17,11.154285714285713,With Neoantigen
SLC6A18,0.295,Without Neoantigen
SLC6A19,0.9130434782608697,With Neoantigen
SLC6A20,3.5857142857142845,With Neoantigen
SLC6A3,12.422857142857143,Without Neoantigen
SLC6A4,0.28888888888888886,With Neoantigen
SLC6A5,0.6307692307692309,With Neoantigen
SLC6A6,34.189189189189186,Without Neoantigen
SLC6A7,0.1,With Neoantigen
SLC6A8,50.83783783783784,Without Neoantigen
SLC6A9,7.554054054054054,With Neoantigen
SLC7A10,0.2956521739130435,Without Neoantigen
SLC7A11,26.83783783783784,Without Neoantigen
SLC7A13,,With Neoantigen
SLC7A14,21.540625,With Neoantigen
SLC7A2,40.0918918918919,Without Neoantigen
SLC7A4,3.8314285714285714,With Neoantigen
SLC7A5,220.54054054054055,Without Neoantigen
SLC8A1,5.308333333333334,With Neoantigen
SLC8A3,4.174074074074074,With Neoantigen
SLC8B1,6.116216216216216,Without Neoantigen
SLC9A2,0.8685714285714288,With Neoantigen
SLC9A3,9.337837837837839,With Neoantigen
SLC9A3R1,66.51351351351352,Without Neoantigen
SLC9A4,0.8666666666666667,With Neoantigen
SLC9A5,5.102702702702703,With Neoantigen
SLC9A6,15.91891891891892,With Neoantigen
SLC9A7,19.35135135135135,With Neoantigen
SLC9A8,14.45945945945946,Without Neoantigen
SLC9A9,2.2241379310344827,Without Neoantigen
SLC9B1,1.2675675675675675,Without Neoantigen
SLC9C1,0.7111111111111112,With Neoantigen
SLC9C2,0.21764705882352942,With Neoantigen
SLCO1A2,5.996551724137931,With Neoantigen
SLCO1B1,1.0083333333333333,With Neoantigen
SLCO1B3,2.0125,With Neoantigen
SLCO1B7,0.2,With Neoantigen
SLCO1C1,0.16666666666666669,Without Neoantigen
SLCO2A1,0.7200000000000001,Without Neoantigen
SLCO2B1,0.3136363636363636,Without Neoantigen
SLCO4A1,18.318918918918918,Without Neoantigen
SLCO4C1,6.503030303030303,Without Neoantigen
SLCO5A1,15.863888888888889,With Neoantigen
SLCO6A1,1.6411764705882352,With Neoantigen
SLFN11,37.811428571428564,With Neoantigen
SLFN13,18.867741935483874,Without Neoantigen
SLFN5,6.684848484848484,With Neoantigen
SLIT1,24.99189189189189,Without Neoantigen
SLIT2,21.08888888888889,With Neoantigen
SLIT3,2.733333333333334,With Neoantigen
SLITRK1,6.262068965517242,With Neoantigen
SLITRK2,3.4333333333333336,With Neoantigen
SLITRK3,5.373333333333334,With Neoantigen
SLITRK5,4.408823529411764,Without Neoantigen
SLITRK6,33.68529411764706,With Neoantigen
SLK,41.83783783783784,Without Neoantigen
SLTM,72.51351351351352,Without Neoantigen
SLU7,43.513513513513516,Without Neoantigen
SLURP1,0.4526315789473685,Without Neoantigen
SLX4,17.08108108108108,Without Neoantigen
SLX4IP,13.405405405405405,Without Neoantigen
SMAD6,7.754054054054054,With Neoantigen
SMAD9,80.5945945945946,With Neoantigen
SMAGP,4.154054054054055,Without Neoantigen
SMAP1,15.837837837837839,With Neoantigen
SMAP2,94.78378378378379,Without Neoantigen
SMARCA1,106.1972972972973,Without Neoantigen
SMARCA2,19.724324324324325,With Neoantigen
SMARCA4,99.78378378378379,With Neoantigen
SMARCA5,94.32432432432432,With Neoantigen
SMARCAD1,61.7027027027027,Without Neoantigen
SMARCB1,34.4054054054054,Without Neoantigen
SMARCC1,132.05405405405406,With Neoantigen
SMARCC2,83.05405405405405,With Neoantigen
SMARCD3,16.72432432432432,With Neoantigen
SMARCE1,5.351351351351352,Without Neoantigen
SMC1A,247.35135135135135,Without Neoantigen
SMC1B,3.1729729729729725,Without Neoantigen
SMC2,128.54054054054055,Without Neoantigen
SMC3,189.13513513513513,With Neoantigen
SMC4,164.1081081081081,Without Neoantigen
SMC5,63.83783783783784,Without Neoantigen
SMC6,38.78378378378378,Without Neoantigen
SMCHD1,57.62162162162162,Without Neoantigen
SMCO2,1.102857142857143,Without Neoantigen
SMCO4,49.586486486486486,Without Neoantigen
SMCP,,Without Neoantigen
SMG1,41.567567567567565,With Neoantigen
SMG5,159.3783783783784,Without Neoantigen
SMG6,12.702702702702704,Without Neoantigen
SMG7,102.51351351351352,Without Neoantigen
SMG8,36.24324324324324,Without Neoantigen
SMIM10,11.765384615384615,Without Neoantigen
SMIM21,0.10000000000000002,Without Neoantigen
SMIM3,6.802702702702703,Without Neoantigen
